Local time,Open,High,Low,Close,Volume
30.08.2018 13:00:00.000 GMT-0400,214.822,215.063,212.892,213.872,24.7613
31.08.2018 09:00:00.000 GMT-0400,213.722,215.512,213.703,215.402,25.1476
31.08.2018 13:00:00.000 GMT-0400,215.393,215.793,215.002,215.453,20.8838
04.09.2018 09:00:00.000 GMT-0400,215.632,216.773,214.942,216.022,26.8442
04.09.2018 13:00:00.000 GMT-0400,216.022,217.102,215.923,216.842,29.3253
05.09.2018 09:00:00.000 GMT-0400,215.803,215.893,210.353,211.102,24.331400000000002
05.09.2018 13:00:00.000 GMT-0400,211.093,211.943,211.012,211.232,15.947
06.09.2018 09:00:00.000 GMT-0400,212.103,213.323,210.522,212.113,37.1987
06.09.2018 13:00:00.000 GMT-0400,212.103,213.202,211.872,212.803,18.534100000000002
07.09.2018 09:00:00.000 GMT-0400,211.913,213.253,209.828,211.983,29.788200000000003
07.09.2018 13:00:00.000 GMT-0400,211.973,212.073,210.682,211.183,23.9448
10.09.2018 09:00:00.000 GMT-0400,212.723,213.513,212.082,212.782,29.405099999999997
10.09.2018 13:00:00.000 GMT-0400,212.782,213.243,211.422,211.743,20.832
11.09.2018 09:00:00.000 GMT-0400,210.648,212.843,210.202,212.702,29.0231
11.09.2018 13:00:00.000 GMT-0400,212.703,213.592,212.222,213.522,18.6274
12.09.2018 09:00:00.000 GMT-0400,213.512,214.282,211.912,214.023,29.5417
12.09.2018 13:00:00.000 GMT-0400,214.012,214.483,213.572,214.052,16.127000000000002
13.09.2018 09:00:00.000 GMT-0400,215.012,218.713,215.012,218.273,32.0617
13.09.2018 13:00:00.000 GMT-0400,218.233,218.373,216.962,217.243,18.37
14.09.2018 09:00:00.000 GMT-0400,217.992,218.892,216.512,217.082,25.728099999999998
14.09.2018 13:00:00.000 GMT-0400,217.053,218.232,216.582,217.923,16.268
17.09.2018 09:00:00.000 GMT-0400,219.992,219.993,217.573,218.332,33.0546
