Local time,Open,High,Low,Close,Volume
11.06.2018 13:00:00.000 GMT-0400,191.743,191.803,191.112,191.173,34.5211
12.06.2018 09:00:00.000 GMT-0400,191.412,191.902,191.172,191.842,50.1959
12.06.2018 13:00:00.000 GMT-0400,191.843,192.643,191.312,192.332,40.601
13.06.2018 09:00:00.000 GMT-0400,192.523,192.882,191.832,192.202,50.3673
13.06.2018 13:00:00.000 GMT-0400,192.203,192.313,190.492,190.683,58.1613
14.06.2018 09:00:00.000 GMT-0400,191.602,191.603,190.242,190.782,62.9914
14.06.2018 13:00:00.000 GMT-0400,190.783,191.353,190.522,190.863,42.5172
15.06.2018 09:00:00.000 GMT-0400,190.073,190.073,188.322,188.862,75.8259
15.06.2018 13:00:00.000 GMT-0400,188.863,189.512,188.572,188.932,47.177
18.06.2018 09:00:00.000 GMT-0400,187.923,189.233,187.232,188.802,73.8414
18.06.2018 13:00:00.000 GMT-0400,188.802,189.233,188.712,188.772,40.0446
19.06.2018 09:00:00.000 GMT-0400,185.122,186.343,183.472,185.183,97.2553
19.06.2018 13:00:00.000 GMT-0400,185.182,185.923,185.052,185.852,51.8119
20.06.2018 09:00:00.000 GMT-0400,186.402,186.993,185.752,186.852,73.1025
20.06.2018 13:00:00.000 GMT-0400,186.853,187.232,186.323,186.552,41.6348
21.06.2018 09:00:00.000 GMT-0400,187.263,188.363,185.112,185.302,90.7959
21.06.2018 13:00:00.000 GMT-0400,185.312,185.633,184.993,185.483,52.264
22.06.2018 09:00:00.000 GMT-0400,186.022,186.163,184.842,185.692,78.3637
22.06.2018 13:00:00.000 GMT-0400,185.692,186.003,184.932,184.982,34.9619
25.06.2018 09:00:00.000 GMT-0400,183.413,184.932,180.763,181.227,128.9061
25.06.2018 13:00:00.000 GMT-0400,181.222,182.823,180.748,182.199,84.47
26.06.2018 09:00:00.000 GMT-0400,182.583,185.493,182.582,185.432,116.107
26.06.2018 13:00:00.000 GMT-0400,185.432,186.543,184.162,184.402,67.865
27.06.2018 09:00:00.000 GMT-0400,185.253,187.292,185.252,185.293,101.8424
27.06.2018 13:00:00.000 GMT-0400,185.292,185.612,184.153,184.183,126.3451
28.06.2018 09:00:00.000 GMT-0400,184.072,185.693,183.882,185.083,160.554
28.06.2018 13:00:00.000 GMT-0400,185.092,186.233,184.872,185.532,86.0032
29.06.2018 09:00:00.000 GMT-0400,186.313,187.203,185.972,186.152,115.0755
29.06.2018 13:00:00.000 GMT-0400,186.152,186.483,185.333,185.472,82.5294
02.07.2018 09:00:00.000 GMT-0400,183.873,186.963,183.472,185.823,103.7544
02.07.2018 13:00:00.000 GMT-0400,185.832,187.303,185.302,187.293,70.3153
03.07.2018 09:00:00.000 GMT-0400,187.793,187.963,183.653,183.663,108.8294
05.07.2018 09:00:00.000 GMT-0400,185.302,186.433,184.322,185.833,96.1188
05.07.2018 13:00:00.000 GMT-0400,185.832,185.963,184.993,185.403,57.8411
06.07.2018 09:00:00.000 GMT-0400,185.442,187.863,185.372,187.692,100.5909
06.07.2018 13:00:00.000 GMT-0400,187.693,188.453,187.412,187.983,52.5812
09.07.2018 09:00:00.000 GMT-0400,189.462,190.702,189.372,189.992,88.2031
09.07.2018 13:00:00.000 GMT-0400,190.003,190.672,189.762,190.642,46.2375
10.07.2018 09:00:00.000 GMT-0400,190.673,191.303,190.262,190.902,81.4503
10.07.2018 13:00:00.000 GMT-0400,190.903,190.933,190.215,190.422,58.3709
11.07.2018 09:00:00.000 GMT-0400,188.642,189.803,187.802,188.023,45.0729
11.07.2018 13:00:00.000 GMT-0400,188.033,188.592,187.692,187.923,32.0418
12.07.2018 09:00:00.000 GMT-0400,189.502,191.323,189.463,191.222,42.6518
12.07.2018 13:00:00.000 GMT-0400,191.233,191.432,190.603,191.083,28.3647
13.07.2018 09:00:00.000 GMT-0400,191.082,191.853,190.942,191.493,40.7254
13.07.2018 13:00:00.000 GMT-0400,191.492,191.653,190.962,191.353,24.2439
16.07.2018 09:00:00.000 GMT-0400,191.693,192.662,190.902,190.903,34.4051
16.07.2018 13:00:00.000 GMT-0400,190.902,191.003,190.432,190.912,25.7598
17.07.2018 09:00:00.000 GMT-0400,189.802,191.512,189.242,191.072,40.8821
17.07.2018 13:00:00.000 GMT-0400,191.073,191.892,191.072,191.543,27.7591
18.07.2018 09:00:00.000 GMT-0400,191.862,191.862,189.962,190.233,38.2927
18.07.2018 13:00:00.000 GMT-0400,190.212,190.563,190.062,190.442,21.1819
19.07.2018 09:00:00.000 GMT-0400,189.712,192.563,189.712,191.982,39.5717
19.07.2018 13:00:00.000 GMT-0400,191.973,192.553,191.723,191.962,26.1265
20.07.2018 09:00:00.000 GMT-0400,191.793,192.453,191.592,191.893,32.7746
20.07.2018 13:00:00.000 GMT-0400,191.882,192.063,190.222,191.112,23.5193
23.07.2018 09:00:00.000 GMT-0400,190.673,191.443,189.592,191.123,30.0531
23.07.2018 13:00:00.000 GMT-0400,191.122,191.963,190.992,191.612,16.3632
24.07.2018 09:00:00.000 GMT-0400,192.263,193.683,192.072,192.652,33.9611
24.07.2018 13:00:00.000 GMT-0400,192.653,193.013,192.392,192.903,26.6621
25.07.2018 09:00:00.000 GMT-0400,193.013,194.013,192.452,193.822,30.0353
25.07.2018 13:00:00.000 GMT-0400,193.823,194.803,193.452,194.803,22.1906
26.07.2018 09:00:00.000 GMT-0400,194.623,195.973,193.643,194.182,23.1634
26.07.2018 13:00:00.000 GMT-0400,194.182,195.01,194.102,194.263,15.6688
27.07.2018 09:00:00.000 GMT-0400,195.012,195.163,191.743,191.812,25.7114
27.07.2018 13:00:00.000 GMT-0400,191.792,192.092,190.143,190.913,22.733
30.07.2018 09:00:00.000 GMT-0400,191.982,192.213,189.093,189.562,27.4845
30.07.2018 13:00:00.000 GMT-0400,189.553,190.259,189.282,189.931,16.8622
31.07.2018 09:00:00.000 GMT-0400,190.363,192.163,189.363,191.653,22.9144
31.07.2018 13:00:00.000 GMT-0400,191.662,191.983,190.432,190.552,17.4171
01.08.2018 09:00:00.000 GMT-0400,199.152,201.333,197.362,200.192,26.4866
01.08.2018 13:00:00.000 GMT-0400,200.182,201.783,199.632,201.623,19.03
02.08.2018 09:00:00.000 GMT-0400,200.643,207.043,200.412,206.452,39.4704
02.08.2018 13:00:00.000 GMT-0400,206.453,208.402,206.442,207.413,28.5184
03.08.2018 09:00:00.000 GMT-0400,207.112,208.752,205.502,208.482,38.6506
03.08.2018 13:00:00.000 GMT-0400,208.483,208.693,207.362,208.009,24.4827
06.08.2018 09:00:00.000 GMT-0400,208.012,209.053,207.112,208.721,34.8929
06.08.2018 13:00:00.000 GMT-0400,208.721,209.263,208.536,209.082,24.7402
07.08.2018 09:00:00.000 GMT-0400,209.463,209.503,206.782,207.502,34.8027
07.08.2018 13:00:00.000 GMT-0400,207.522,207.783,206.889,207.152,26.7194
08.08.2018 09:00:00.000 GMT-0400,206.113,207.823,204.582,207.213,30.206
08.08.2018 13:00:00.000 GMT-0400,207.212,207.502,206.812,207.269,20.4781
09.08.2018 09:00:00.000 GMT-0400,207.452,209.613,207.422,209.583,47.8396
09.08.2018 13:00:00.000 GMT-0400,209.583,209.793,208.843,208.973,56.7772
10.08.2018 09:00:00.000 GMT-0400,207.333,209.113,207.312,207.913,96.1085
10.08.2018 13:00:00.000 GMT-0400,207.902,207.962,206.702,207.693,62.8463
13.08.2018 09:00:00.000 GMT-0400,207.813,210.973,207.813,209.262,94.0344
13.08.2018 13:00:00.000 GMT-0400,209.263,210.013,208.772,208.942,61.8209
14.08.2018 09:00:00.000 GMT-0400,210.182,210.573,208.292,209.253,76.2119
14.08.2018 13:00:00.000 GMT-0400,209.252,209.833,209.202,209.763,33.9346
15.08.2018 09:00:00.000 GMT-0400,209.173,209.993,208.382,209.203,118.7874
15.08.2018 13:00:00.000 GMT-0400,209.213,210.752,209.063,210.223,68.1415
16.08.2018 09:00:00.000 GMT-0400,211.812,213.682,211.502,213.192,74.1551
16.08.2018 13:00:00.000 GMT-0400,213.193,213.833,212.932,213.463,49.1669
17.08.2018 09:00:00.000 GMT-0400,213.523,217.693,213.233,216.342,108.6588
17.08.2018 13:00:00.000 GMT-0400,216.333,217.973,216.252,217.653,61.4694
20.08.2018 09:00:00.000 GMT-0400,218.113,219.203,215.123,216.213,102.1138
20.08.2018 13:00:00.000 GMT-0400,216.253,216.813,215.243,215.483,43.2389
21.08.2018 09:00:00.000 GMT-0400,216.703,217.003,214.043,216.852,83.2627
21.08.2018 13:00:00.000 GMT-0400,216.853,217.212,214.672,215.103,43.6937
22.08.2018 09:00:00.000 GMT-0400,214.152,216.373,213.912,215.363,58.4474
22.08.2018 13:00:00.000 GMT-0400,215.363,215.803,214.592,215.193,33.7775
23.08.2018 09:00:00.000 GMT-0400,214.672,217.073,214.672,216.052,68.3205
23.08.2018 13:00:00.000 GMT-0400,216.053,216.703,215.173,215.562,37.4529
24.08.2018 09:00:00.000 GMT-0400,216.542,216.913,215.132,216.063,57.7076
24.08.2018 13:00:00.000 GMT-0400,216.062,216.513,215.793,216.233,31.8527
27.08.2018 09:00:00.000 GMT-0400,217.113,218.753,216.353,218.312,39.2689
27.08.2018 13:00:00.000 GMT-0400,218.312,218.443,217.572,217.962,18.4347
28.08.2018 09:00:00.000 GMT-0400,219.033,219.903,218.972,219.803,28.4155
28.08.2018 13:00:00.000 GMT-0400,219.802,220.563,219.382,219.673,19.4073
29.08.2018 09:00:00.000 GMT-0400,220.263,222.273,219.432,221.782,41.5512
29.08.2018 13:00:00.000 GMT-0400,221.773,223.482,221.632,223.063,31.7505
30.08.2018 09:00:00.000 GMT-0400,223.283,226.643,222.432,226.333,48.5108
30.08.2018 13:00:00.000 GMT-0400,226.342,228.273,223.842,225.052,43.6506
31.08.2018 09:00:00.000 GMT-0400,226.542,228.892,226.25,228.463,49.1228
31.08.2018 13:00:00.000 GMT-0400,228.463,228.612,227.052,227.552,34.0157
04.09.2018 09:00:00.000 GMT-0400,227.382,229.193,227.013,228.123,91.7447
04.09.2018 13:00:00.000 GMT-0400,228.142,228.763,228.092,228.393,60.5603
05.09.2018 09:00:00.000 GMT-0400,228.933,229.692,225.142,228.033,120.0414
05.09.2018 13:00:00.000 GMT-0400,228.032,228.862,226.022,226.742,66.9783
06.09.2018 09:00:00.000 GMT-0400,226.242,227.342,221.343,222.813,56.1656
