Local time,Open,High,Low,Close,Volume
03.08.2018 13:00:00.000 GMT-0400,256.872,257.523,256.802,257.243,10.793199999999999
06.08.2018 09:00:00.000 GMT-0400,257.013,257.572,255.522,257.343,12.6096
06.08.2018 13:00:00.000 GMT-0400,257.362,257.413,256.542,256.782,13.2087
07.08.2018 09:00:00.000 GMT-0400,259.503,259.503,257.232,258.253,16.164500000000004
07.08.2018 13:00:00.000 GMT-0400,258.252,258.462,257.512,257.713,12.418000000000001
08.08.2018 09:00:00.000 GMT-0400,258.972,259.582,257.963,258.773,16.5248
08.08.2018 13:00:00.000 GMT-0400,258.772,259.163,258.252,258.872,20.5976
09.08.2018 09:00:00.000 GMT-0400,259.963,263.053,259.782,262.203,19.679199999999998
09.08.2018 13:00:00.000 GMT-0400,262.202,262.753,261.532,261.632,18.1343
10.08.2018 09:00:00.000 GMT-0400,260.553,261.613,259.992,260.442,19.4865
10.08.2018 13:00:00.000 GMT-0400,260.443,260.773,259.173,260.453,17.5167
13.08.2018 09:00:00.000 GMT-0400,262.322,262.633,260.845,260.983,21.3921
13.08.2018 13:00:00.000 GMT-0400,260.982,261.953,260.342,260.942,19.947400000000002
14.08.2018 09:00:00.000 GMT-0400,261.023,264.342,261.023,263.552,21.867099999999997
14.08.2018 13:00:00.000 GMT-0400,263.552,264.133,263.182,263.552,17.372
15.08.2018 09:00:00.000 GMT-0400,261.782,262.793,259.782,260.423,26.779700000000002
15.08.2018 13:00:00.000 GMT-0400,260.422,261.172,259.243,260.623,18.522199999999998
16.08.2018 09:00:00.000 GMT-0400,262.012,263.262,261.542,262.952,21.5826
16.08.2018 13:00:00.000 GMT-0400,262.953,263.793,262.603,263.143,19.445
17.08.2018 09:00:00.000 GMT-0400,263.873,263.873,261.772,262.942,18.7263
17.08.2018 13:00:00.000 GMT-0400,262.943,264.183,262.113,262.243,14.4555
20.08.2018 09:00:00.000 GMT-0400,263.483,263.493,261.652,262.113,21.1038
20.08.2018 13:00:00.000 GMT-0400,262.113,262.623,262.012,262.423,16.3596
21.08.2018 09:00:00.000 GMT-0400,262.413,262.423,260.782,261.923,17.551299999999998
21.08.2018 13:00:00.000 GMT-0400,261.922,262.552,261.612,261.732,14.8347
22.08.2018 09:00:00.000 GMT-0400,262.003,262.012,260.312,261.762,20.8935
22.08.2018 13:00:00.000 GMT-0400,261.763,261.962,260.722,260.792,15.9465
23.08.2018 09:00:00.000 GMT-0400,261.612,262.603,259.723,261.183,18.5348
23.08.2018 13:00:00.000 GMT-0400,261.183,262.092,261.022,261.513,12.578
24.08.2018 09:00:00.000 GMT-0400,262.272,264.662,262.072,264.232,21.1738
24.08.2018 13:00:00.000 GMT-0400,264.232,264.833,263.812,264.332,59.861599999999996
27.08.2018 09:00:00.000 GMT-0400,265.012,267.162,264.573,266.573,72.56649999999999
27.08.2018 13:00:00.000 GMT-0400,266.573,267.492,266.182,267.082,54.257099999999994
28.08.2018 09:00:00.000 GMT-0400,268.512,268.962,267.393,268.383,72.2996
28.08.2018 13:00:00.000 GMT-0400,268.383,269.193,268.243,268.743,55.609899999999996
29.08.2018 09:00:00.000 GMT-0400,268.672,269.353,267.272,269.153,77.9426
29.08.2018 13:00:00.000 GMT-0400,269.153,269.363,268.483,269.112,57.39020000000001
30.08.2018 09:00:00.000 GMT-0400,269.723,270.043,268.372,269.902,75.25550000000001
30.08.2018 13:00:00.000 GMT-0400,269.902,270.213,268.152,268.472,88.4177
31.08.2018 09:00:00.000 GMT-0400,269.292,269.523,267.222,267.662,57.7104
31.08.2018 13:00:00.000 GMT-0400,267.662,268.903,267.562,268.362,65.93780000000001
04.09.2018 09:00:00.000 GMT-0400,267.362,269.003,267.312,268.472,59.181400000000004
04.09.2018 13:00:00.000 GMT-0400,268.462,269.462,268.192,268.552,61.2705
05.09.2018 09:00:00.000 GMT-0400,268.673,268.943,267.213,267.263,84.0676
05.09.2018 13:00:00.000 GMT-0400,267.263,267.962,266.962,267.753,74.43180000000001
06.09.2018 09:00:00.000 GMT-0400,268.013,268.842,266.983,268.002,87.4166
06.09.2018 13:00:00.000 GMT-0400,268.002,270.083,267.723,269.803,71.13650000000001
07.09.2018 09:00:00.000 GMT-0400,269.662,271.223,267.632,268.422,97.5317
07.09.2018 13:00:00.000 GMT-0400,268.422,268.643,267.553,268.312,90.31909999999999
10.09.2018 09:00:00.000 GMT-0400,266.782,266.782,260.592,260.592,85.5515
10.09.2018 13:00:00.000 GMT-0400,260.592,260.773,258.792,259.783,67.24770000000001
11.09.2018 09:00:00.000 GMT-0400,258.533,261.493,257.773,260.783,73.215
11.09.2018 13:00:00.000 GMT-0400,260.783,261.112,260.072,261.052,67.81569999999999
12.09.2018 09:00:00.000 GMT-0400,263.012,264.543,260.972,262.842,93.36590000000001
12.09.2018 13:00:00.000 GMT-0400,262.842,263.102,261.163,262.752,80.7681
